##timestamp, editor, milliseconds, initial cmds
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:31:03 2016, Spec, 4, 1000
Sat Jan  9 16:31:04 2016, Spec, 4, 1000
Sat Jan  9 16:31:04 2016, Spec, 6, 1000
Sat Jan  9 16:31:04 2016, Spec, 4, 1000
Sat Jan  9 16:31:04 2016, Spec, 4, 1000
Sat Jan  9 16:31:04 2016, Spec, 4, 1000
Sat Jan  9 16:31:04 2016, Spec, 7, 1000
Sat Jan  9 16:31:04 2016, Spec, 7, 1000
Sat Jan  9 16:31:04 2016, Spec, 4, 1000
Sat Jan  9 16:31:04 2016, Spec, 5, 1000
Sat Jan  9 16:31:04 2016, Spec, 5, 1000
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:31:05 2016, Spec, 4, 1000
Sat Jan  9 16:31:05 2016, Spec, 4, 1000
Sat Jan  9 16:31:05 2016, Spec, 4, 1000
Sat Jan  9 16:31:05 2016, Spec, 5, 1000
Sat Jan  9 16:31:05 2016, Spec, 4, 1000
Sat Jan  9 16:31:05 2016, Spec, 5, 1000
Sat Jan  9 16:31:05 2016, Spec, 5, 1000
Sat Jan  9 16:31:05 2016, Spec, 5, 1000
Sat Jan  9 16:31:05 2016, Spec, 6, 1000
Sat Jan  9 16:31:05 2016, Spec, 5, 1000
Sat Jan  9 16:31:05 2016, Spec, 5, 1000
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:31:07 2016, Spec, 5, 1000
Sat Jan  9 16:31:07 2016, Spec, 4, 1000
Sat Jan  9 16:31:07 2016, Spec, 4, 1000
Sat Jan  9 16:31:07 2016, Spec, 4, 1000
Sat Jan  9 16:31:07 2016, Spec, 4, 1000
Sat Jan  9 16:31:07 2016, Spec, 5, 1000
Sat Jan  9 16:31:07 2016, Spec, 7, 1000
Sat Jan  9 16:31:07 2016, Spec, 5, 1000
Sat Jan  9 16:31:07 2016, Spec, 7, 1000
Sat Jan  9 16:31:07 2016, Spec, 4, 1000
Sat Jan  9 16:31:07 2016, Spec, 7, 1000
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:31:08 2016, Spec, 4, 1000
Sat Jan  9 16:31:08 2016, Spec, 4, 1000
Sat Jan  9 16:31:08 2016, Spec, 4, 1000
Sat Jan  9 16:31:08 2016, Spec, 4, 1000
Sat Jan  9 16:31:08 2016, Spec, 4, 1000
Sat Jan  9 16:31:08 2016, Spec, 4, 1000
Sat Jan  9 16:31:08 2016, Spec, 5, 1000
Sat Jan  9 16:31:08 2016, Spec, 6, 1000
Sat Jan  9 16:31:08 2016, Spec, 5, 1000
Sat Jan  9 16:31:08 2016, Spec, 5, 1000
Sat Jan  9 16:31:08 2016, Spec, 4, 1000
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:31:10 2016, Spec, 4, 1000
Sat Jan  9 16:31:10 2016, Spec, 4, 1000
Sat Jan  9 16:31:10 2016, Spec, 4, 1000
Sat Jan  9 16:31:10 2016, Spec, 4, 1000
Sat Jan  9 16:31:10 2016, Spec, 4, 1000
Sat Jan  9 16:31:10 2016, Spec, 4, 1000
Sat Jan  9 16:31:10 2016, Spec, 4, 1000
Sat Jan  9 16:31:10 2016, Spec, 4, 1000
Sat Jan  9 16:31:10 2016, Spec, 4, 1000
Sat Jan  9 16:31:10 2016, Spec, 6, 1000
Sat Jan  9 16:31:10 2016, Spec, 4, 1000
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:31:11 2016, Spec, 4, 1000
Sat Jan  9 16:31:11 2016, Spec, 4, 1000
Sat Jan  9 16:31:12 2016, Spec, 5, 1000
Sat Jan  9 16:31:12 2016, Spec, 4, 1000
Sat Jan  9 16:31:12 2016, Spec, 6, 1000
Sat Jan  9 16:31:12 2016, Spec, 6, 1000
Sat Jan  9 16:31:12 2016, Spec, 7, 1000
Sat Jan  9 16:31:12 2016, Spec, 5, 1000
Sat Jan  9 16:31:12 2016, Spec, 5, 1000
Sat Jan  9 16:31:12 2016, Spec, 7, 1000
Sat Jan  9 16:31:12 2016, Spec, 6, 1000
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:31:13 2016, Fast, 569, 1000
Sat Jan  9 16:31:14 2016, Fast, 571, 1000
Sat Jan  9 16:31:15 2016, Fast, 566, 1000
Sat Jan  9 16:31:15 2016, Fast, 578, 1000
Sat Jan  9 16:31:16 2016, Fast, 556, 1000
Sat Jan  9 16:31:16 2016, Fast, 563, 1000
Sat Jan  9 16:31:17 2016, Fast, 574, 1000
Sat Jan  9 16:31:17 2016, Fast, 572, 1000
Sat Jan  9 16:31:18 2016, Fast, 565, 1000
Sat Jan  9 16:31:19 2016, Fast, 567, 1000
Sat Jan  9 16:31:19 2016, Fast, 558, 1000
